build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
376247561,f1b36e6e898ecd77aa4101ca08702202cc3f2967,,v1.2.4,passed,854,2018-05-08 07:43:13 UTC,376247563,376247565,376247568,push
376246924,f1b36e6e898ecd77aa4101ca08702202cc3f2967,,v1.2.5,canceled,389,2018-05-08 07:40:28 UTC,376246925,376246926,376246927,push
376245039,f1b36e6e898ecd77aa4101ca08702202cc3f2967,,master,passed,459,2018-05-08 07:33:55 UTC,376245040,376245041,376245042,push
375892513,a6c1d886405a640cb0d9ceb9f71f0fb312942c0b,194,master,failed,457,2018-05-07 17:52:11 UTC,375892514,375892515,375892516,pull_request
375892489,3ebe2f3fd1461addf9266f50f72e4ee53fbe857a,,pyup-scheduled-update-2018-05-07,failed,466,2018-05-07 17:50:50 UTC,375892490,375892491,375892492,push
375892483,781f2045ffe2f056f066781a2b9747ed987f1456,,pyup-scheduled-update-2018-05-07,passed,479,2018-05-07 17:49:15 UTC,375892484,375892485,375892486,push
375632672,781f2045ffe2f056f066781a2b9747ed987f1456,,master,passed,687,2018-05-06 20:06:21 UTC,375632673,375632674,375632675,push
375628773,10eb2ad94582829e8f933ff0179efbfb1c540922,,master,failed,453,2018-05-06 19:51:27 UTC,375628774,375628775,375628776,push
375623394,598ed1b4c5d05e7ca872f8d699db10f0aec87dbf,,master,failed,454,2018-05-06 19:28:33 UTC,375623395,375623396,375623397,push
374390565,62aa58651ec126735993fe9f22336f553b8232dc,,v1.2.3,passed,917,2018-05-03 12:36:41 UTC,374390566,374390567,374390568,push
374390514,62aa58651ec126735993fe9f22336f553b8232dc,,master,passed,448,2018-05-03 12:35:11 UTC,374390515,374390516,374390517,push
374390239,d6b457c24cf341bafd8a5b9d0289292d3a9ab748,,master,passed,509,2018-05-03 12:34:05 UTC,374390240,374390241,374390242,push
374385053,a5c2c727800ec429eae3f903085b2783917bd53c,191,master,passed,511,2018-05-03 12:18:30 UTC,374385054,374385055,374385056,pull_request
374385041,9019afaad06fe4572874fc61e42e469c8ce681df,,relax-isinstance-check,passed,471,2018-05-03 12:18:29 UTC,374385042,374385043,374385044,push
374362072,835f5dfd9bda21e59345526f762bda4b06f0d811,191,master,passed,554,2018-05-03 11:16:23 UTC,374362073,374362075,374362076,pull_request
374361875,03a472ac97d6e746ad77b72e9099ada55510612d,,relax-isinstance-check,passed,493,2018-05-03 11:15:49 UTC,374361876,374361877,374361878,push
373382804,780975bdb8b8cd7145377280e8adaf6e53f67fce,,master,passed,446,2018-05-01 08:39:54 UTC,373382805,373382806,373382807,push
373360393,cbd7e15dfa3f87ad32093e857bc4f80d0f09e73a,,v1.2.2,passed,846,2018-05-01 07:08:32 UTC,373360394,373360395,373360396,push
373360354,cbd7e15dfa3f87ad32093e857bc4f80d0f09e73a,,master,passed,444,2018-05-01 07:07:44 UTC,373360355,373360356,373360357,push
373221196,b0c59cfd00e039983d3e8e2fc45af0f6091efb4e,,master,passed,478,2018-04-30 20:56:02 UTC,373221197,373221198,373221199,push
327737303,4f8835c2bdc2ddc9e3c058d8a3ccd0f7d58933e1,,optimization,passed,648,2018-01-11 15:49:59 UTC,327737304,327737307,327737311,327737312,push
327737283,8e292d92cf5c4c213a220fa7d4b8e927ee2ceb47,154,master,passed,547,2018-01-11 15:49:53 UTC,327737284,327737285,327737286,327737287,pull_request
327727254,3379c46ea105b950f5a32e1a18b31f555ff22ba3,154,master,passed,585,2018-01-11 15:15:46 UTC,327727256,327727258,327727259,327727260,pull_request
327726942,5532182be94382720bfd98671a76f2a1efb12d69,,optimization,passed,580,2018-01-11 15:14:58 UTC,327726944,327726951,327726952,327726953,push
327712158,f32ba501d4ebabcab168f3fbe6931a1e297e149f,154,master,passed,583,2018-01-11 14:41:53 UTC,327712159,327712160,327712161,327712162,pull_request
327712098,09f70fe721d2418f8e9067844af38778e45bad3c,,optimization,passed,697,2018-01-11 14:41:42 UTC,327712099,327712101,327712102,327712103,push
327686709,1dbdee59f761cb906498dc82acbb2c72484e9ae3,154,master,passed,594,2018-01-11 13:40:34 UTC,327686716,327686718,327686719,327686720,pull_request
327686687,f932a9aaa0993f335c083f9e09d6cece501fdbf9,,optimization,passed,504,2018-01-11 13:38:26 UTC,327686688,327686689,327686690,327686691,push
327685743,061b27e3e55200427fdd9ea88b8c23be1fb5d54d,154,master,passed,620,2018-01-11 13:35:06 UTC,327685744,327685745,327685746,327685747,pull_request
327685734,8b449b2081ad8c043e73fa2f40350e291a47afb3,,optimization,passed,560,2018-01-11 13:35:00 UTC,327685735,327685736,327685737,327685738,push
327676020,6a76693289f96ed0dcc5f1f25542be20bc032b88,154,master,passed,586,2018-01-11 13:09:38 UTC,327676021,327676022,327676023,327676024,pull_request
327675947,d48a400ad8facf425d2ce21b8f00b5883009c596,,optimization,passed,508,2018-01-11 13:09:21 UTC,327675948,327675949,327675950,327675951,push
327668916,9d84b4c85abd97106a9640c3cd62601c2aa107cf,154,master,passed,517,2018-01-11 12:55:24 UTC,327668917,327668918,327668919,327668920,pull_request
327668897,bedca1e6a428be97f37ce22b9e3a8d50b6bc3dea,,optimization,passed,545,2018-01-11 12:53:21 UTC,327668898,327668899,327668900,327668901,push
327667964,80e2bad3872ec99ef6ace9133d20ffd6d942dd05,154,master,passed,520,2018-01-11 12:51:16 UTC,327667965,327667967,327667968,327667970,pull_request
327667923,3e79ea0bf366fb0bc5755d64c6a89270c07674b2,,optimization,passed,494,2018-01-11 12:47:24 UTC,327667924,327667925,327667926,327667927,push
327667524,d80281120721424df08f29de33c64981ee8fab13,154,master,passed,639,2018-01-11 12:45:21 UTC,327667525,327667526,327667527,327667528,pull_request
327667285,e1c1836f24c66d2e8444219d74b78643b09c86d7,,optimization,passed,585,2018-01-11 12:44:43 UTC,327667286,327667287,327667288,327667289,push
327208959,256956415818ba5c097aa9be08a8ac088d1d0818,,master,passed,576,2018-01-10 12:38:51 UTC,327208960,327208961,327208962,327208963,push
327208824,ce9070730c08b9785aa36d9522d756cf369743c3,,v0.18.0,passed,1248,2018-01-10 12:33:54 UTC,327208825,327208826,327208827,327208828,push
327208745,ce9070730c08b9785aa36d9522d756cf369743c3,,master,passed,569,2018-01-10 12:31:48 UTC,327208746,327208751,327208752,327208758,push
327199294,93c39cbc718b7b9005ab186e0afa400f0700bf29,152,master,passed,602,2018-01-10 12:09:48 UTC,327199295,327199296,327199297,327199298,pull_request
327199281,3959d69c16d6cbfd4c3300977c615c7fa285badb,,idna2003-fallback,passed,601,2018-01-10 12:07:02 UTC,327199282,327199283,327199284,327199285,push
327199073,d034b8969062ec037800bc3ae7f28facead79219,152,master,passed,596,2018-01-10 12:01:58 UTC,327199075,327199076,327199077,327199078,pull_request
327198656,558603edcdc5fcfd3ad4ef7b7a47f4b67ee43fc8,,idna2003-fallback,passed,616,2018-01-10 11:59:39 UTC,327198657,327198658,327198659,327198660,push
326361705,4e4cb961b68ba3e341b5548a16dc67995c349fba,151,master,errored,618,2018-01-08 18:06:32 UTC,326361706,326361707,326361708,326361710,pull_request
326361698,8fa466be21b46b4adccd38e90fc7c3d4b8fd1d86,,pyup-update-sphinx-1.6.5-to-1.6.6,errored,677,2018-01-08 18:01:55 UTC,326361699,326361700,326361701,326361702,push
326361689,21f3593543ad76ddeab7f3d5c8c852d288e15703,,pyup-update-sphinx-1.6.5-to-1.6.6,passed,727,2018-01-08 17:59:06 UTC,326361690,326361691,326361692,326361693,push
325410510,21f3593543ad76ddeab7f3d5c8c852d288e15703,,master,passed,620,2018-01-05 11:46:08 UTC,325410511,325410512,325410513,325410514,push
325410452,b70b419b6e250be36068ac1c9bce5a9b1ab1a432,150,master,errored,144,2018-01-05 11:44:32 UTC,325410453,325410454,325410455,325410456,pull_request
325410434,3cdad9ed78d94985cf0dde71b279c15a61587346,,pyup-update-pytest-3.3.1-to-3.3.2,errored,350,2018-01-05 11:42:37 UTC,325410435,325410436,325410437,325410438,push
325410198,4751ab8521055c419ef4df4f9f1c3dc883657e37,,master,passed,739,2018-01-05 11:39:42 UTC,325410199,325410200,325410201,325410202,push
325409403,fb70d8328d3092c27a05a49ce80146f0ca89aec2,,master,passed,576,2018-01-05 11:37:34 UTC,325409404,325409405,325409406,325409407,push
325257014,b7d2c9b4360db5b8c5ed44ed0e5360e5a6479c6b,150,master,passed,746,2018-01-05 01:20:53 UTC,325257015,325257016,325257017,325257018,pull_request
325256994,9197e4801949078e8ffc96c2714add58c64fef62,,pyup-update-pytest-3.3.1-to-3.3.2,passed,546,2018-01-05 01:18:23 UTC,325256995,325256996,325256997,325256998,push
325256976,a31d93ffc888b0bb754a343f8099a25825993a1f,,pyup-update-pytest-3.3.1-to-3.3.2,passed,653,2018-01-05 01:16:00 UTC,325256977,325256978,325256979,325256980,push
323169007,a31d93ffc888b0bb754a343f8099a25825993a1f,,v0.17.0,passed,1182,2017-12-30 14:04:53 UTC,323169008,323169009,323169010,323169011,push
323168890,a31d93ffc888b0bb754a343f8099a25825993a1f,,master,passed,521,2017-12-30 14:12:29 UTC,323168891,323168892,323168893,323168894,push
323166909,bdb323f84379470152306e91dfc38a6ef3019aa7,,master,passed,577,2017-12-30 13:54:41 UTC,323166911,323166912,323166915,323166916,push
323061127,00605aa74f796926dc85546c5097bd6728782386,149,master,passed,825,2017-12-30 00:49:01 UTC,323061128,323061129,323061130,323061131,pull_request
323059415,b2c268c4e3fbec3209e4da648ab244f64dfa74de,149,master,passed,626,2017-12-30 00:37:11 UTC,323059416,323059417,323059418,323059419,pull_request
323055304,eafd9bbd3011d6a18cf641c6477d610d9d4affe9,149,master,passed,573,2017-12-30 00:14:42 UTC,323055305,323055306,323055307,323055308,pull_request
323024542,1ff8a53a795b6eecfe177fcda420374af9bfe3c5,149,master,failed,900,2017-12-29 22:05:35 UTC,323024543,323024544,323024545,323024546,pull_request
321420380,f4f58662a1d4e3fcb799d8186a1a7f003801c10f,144,master,passed,604,2017-12-25 15:54:07 UTC,321420381,321420382,321420383,321420384,pull_request
317068240,dd2fddc738ec2f8477a0cc0601bff141c5aa62eb,,master,passed,548,2017-12-15 18:58:58 UTC,317068241,317068242,317068243,317068244,push
317056678,28e79fdb64cb44e886b0caf7ab642b626d06f613,,pyup-update-mypy-0.550-to-0.560,passed,530,2017-12-15 18:42:59 UTC,317056679,317056682,317056683,317056684,push
317056448,a26707c4fd3ff1099f0d5285fe8437da719cef28,146,master,passed,602,2017-12-15 18:40:30 UTC,317056449,317056450,317056451,317056452,pull_request
317056435,35415a1239ca8d2d37954b6a6489066a13a5f6da,,pyup-update-mypy-0.550-to-0.560,passed,529,2017-12-15 18:38:26 UTC,317056437,317056439,317056440,317056441,push
316559747,df0efb8d24630f41e217b50d32eeb6ddd61f3cba,144,master,passed,670,2017-12-14 18:24:45 UTC,316559748,316559749,316559750,316559751,pull_request
316529984,c989f2d2a19c958413eecfa0674573a759bc7478,144,master,failed,539,2017-12-14 17:13:59 UTC,316529985,316529986,316529987,316529988,pull_request
313141791,35415a1239ca8d2d37954b6a6489066a13a5f6da,,v0.16.0,passed,1126,2017-12-07 20:08:37 UTC,313141792,313141793,313141794,313141795,push
313141387,35415a1239ca8d2d37954b6a6489066a13a5f6da,,master,passed,497,2017-12-07 20:07:16 UTC,313141388,313141389,313141390,313141391,push
313137417,16d2e86561ca69c895b93e9a0eb5d12b19977b47,,v0.16.0,canceled,87,2017-12-07 19:58:58 UTC,313137418,313137419,313137420,313137421,push
313137363,16d2e86561ca69c895b93e9a0eb5d12b19977b47,,master,passed,516,2017-12-07 19:58:05 UTC,313137364,313137365,313137366,313137367,push
313135129,23d353be28e14f87fdf69fad2aa6228e66731f34,,master,passed,506,2017-12-07 19:53:59 UTC,313135130,313135131,313135132,313135133,push
313126889,25598af166e17d6ed4dbda14d7e9d9b654974dea,142,master,passed,534,2017-12-07 19:35:00 UTC,313126891,313126893,313126895,313126896,pull_request
313023726,f65145d9dc92794606fbd318e891f749fcae5995,142,master,passed,782,2017-12-07 15:49:30 UTC,313023727,313023731,313023734,313023739,pull_request
313021158,a00e0dfe48321a1d10e16cc60e39f412a191e3c7,142,master,passed,578,2017-12-07 15:39:58 UTC,313021159,313021161,313021162,313021163,pull_request
312270414,ae415c0b95d4958c797a5dd63411ac6fe867d22b,,master,passed,751,2017-12-06 07:15:18 UTC,312270415,312270416,312270417,312270418,push
312173802,11d382818c4d2e31499bcf1678acb2985a1593c0,140,master,passed,593,2017-12-06 02:17:01 UTC,312173803,312173804,312173805,312173806,pull_request
312173787,e0ffc8ff4fc685fe170d93096c578f908ef91e7f,,pyup-update-pytest-3.3.0-to-3.3.1,passed,526,2017-12-06 02:13:12 UTC,312173788,312173789,312173790,312173791,push
312173780,59a9869cd6685eefde1a856df54e89a86a2227f6,,pyup-update-pytest-3.3.0-to-3.3.1,passed,511,2017-12-06 02:07:03 UTC,312173781,312173782,312173783,312173784,push
309021674,59a9869cd6685eefde1a856df54e89a86a2227f6,,master,passed,634,2017-11-29 15:14:23 UTC,309021675,309021678,309021679,309021680,push
308144758,9a5cbf2f5570d289380aa15c840f7c8a2f4f5a66,139,master,passed,488,2017-11-28 00:37:28 UTC,308144759,308144760,308144761,308144762,pull_request
308144727,042f7d2f5b9cb8b299780e92e3c79240ca48ea12,,pyup-update-pytest-3.2.5-to-3.3.0,passed,567,2017-11-28 00:33:37 UTC,308144728,308144730,308144735,308144737,push
308144700,835ab81557983a883a443b38b843603ee8d814a2,,pyup-update-pytest-3.2.5-to-3.3.0,passed,506,2017-11-28 00:29:10 UTC,308144701,308144702,308144703,308144704,push
306396334,835ab81557983a883a443b38b843603ee8d814a2,,master,passed,472,2017-11-23 16:17:31 UTC,306396335,306396336,306396337,306396338,push
306394758,0019f4caff6c256a1e4c9f91769a8197cc59350e,,v0.15.0,passed,1103,2017-11-23 16:13:00 UTC,306394759,306394766,306394773,306394794,push
306394500,0019f4caff6c256a1e4c9f91769a8197cc59350e,,master,passed,591,2017-11-23 16:12:24 UTC,306394501,306394502,306394503,306394504,push
306342659,7782e459c8e9b8490be37eb484b4f440c8c060e4,,master,passed,454,2017-11-23 14:22:46 UTC,306342660,306342661,306342662,306342663,push
306296800,2751d8be157b7fb75a9c7ceb9865172b65326719,137,master,passed,551,2017-11-23 12:36:04 UTC,306296801,306296802,306296803,306296804,pull_request
306296315,8f2539fe27249de568fc3f918f8b2a0a7e10738d,137,master,passed,585,2017-11-23 12:34:49 UTC,306296316,306296317,306296318,306296319,pull_request
306294799,19a2d91ef118b22520fac3b8204b307b4192c6dc,137,master,passed,546,2017-11-23 12:30:21 UTC,306294800,306294801,306294802,306294803,pull_request
302513500,42c3b2529509c68b2d6dbc70f46288e2b576d206,,master,passed,530,2017-11-15 14:37:24 UTC,302513501,302513502,302513504,302513505,push
302453175,2bdb8bc11cfc159fd74d6eb9019d5143bc24ad26,,pyup-update-pytest-3.2.3-to-3.2.5,passed,570,2017-11-15 14:01:16 UTC,302453176,302453177,302453178,302453179,push
302453117,56d9ef41f376c2d78d232f4143f8150b9a5b97f7,135,master,passed,447,2017-11-15 13:59:14 UTC,302453119,302453120,302453122,302453123,pull_request
302453094,8ce902525633d7ce9bc533a3928646a8ca52dbfb,,pyup-update-pytest-3.2.3-to-3.2.5,passed,640,2017-11-15 13:56:59 UTC,302453096,302453098,302453099,302453100,push
302156527,483492344e69ea8177cb0e72aae64a4166ea9ebf,134,master,passed,498,2017-11-14 22:49:32 UTC,302156528,302156529,302156530,302156531,pull_request
302156453,2bdb8bc11cfc159fd74d6eb9019d5143bc24ad26,,pyup-update-pytest-3.2.3-to-3.2.4,passed,468,2017-11-14 22:47:19 UTC,302156454,302156455,302156456,302156458,push
302156442,3cbdc4e3a13eda1ef32d43e5d2eddd33a7b8e35c,,pyup-update-pytest-3.2.3-to-3.2.4,passed,716,2017-11-14 22:45:36 UTC,302156443,302156444,302156445,302156446,push
301844849,2bdb8bc11cfc159fd74d6eb9019d5143bc24ad26,,v0.14.2,passed,1096,2017-11-14 09:44:27 UTC,301844850,301844851,301844852,301844853,push
301844777,2bdb8bc11cfc159fd74d6eb9019d5143bc24ad26,,master,passed,576,2017-11-14 10:10:05 UTC,301844779,301844780,301844782,301844784,push
301548790,cb4217c1a3cc488a2ba5e052404e5ac8c49785ad,,v0.14.1,passed,1084,2017-11-13 18:35:08 UTC,301548791,301548793,301548794,301548795,push
301548517,cb4217c1a3cc488a2ba5e052404e5ac8c49785ad,,master,passed,440,2017-11-13 18:34:49 UTC,301548522,301548524,301548527,301548528,push
300572543,1fcc3c4eaa775064a5b386537b37d907b17cec39,,v0.14.0,passed,1185,2017-11-11 11:25:07 UTC,300572544,300572545,300572546,300572547,push
300570028,1fcc3c4eaa775064a5b386537b37d907b17cec39,,master,passed,512,2017-11-11 11:16:05 UTC,300570029,300570030,300570031,300570032,push
300567767,dc0a07f48ebc6306c5f1028f149363f3a0ac661d,,master,passed,565,2017-11-11 11:14:27 UTC,300567768,300567769,300567770,300567771,push
300567398,d87b1363f3483c66ef083da8c7d48b5ae8415a65,,master,passed,582,2017-11-11 11:05:00 UTC,300567399,300567400,300567401,300567402,push
300563090,a0a2c74f7ba97459d4285ebb2249bafbe44da940,133,master,passed,610,2017-11-11 10:56:04 UTC,300563091,300563092,300563093,300563094,pull_request
300563076,172083c46bb8760cbc43c5b5316dc1b23be0e25c,,drop_strict,passed,505,2017-11-11 10:43:21 UTC,300563077,300563078,300563079,300563080,push
300562715,7229d52447f359c21bce97e952427f051ee0b87d,133,master,passed,577,2017-11-11 10:41:19 UTC,300562716,300562717,300562718,300562719,pull_request
300562110,8ec68ee0137ec52ad687b37d438bfa686635a34d,,drop_strict,passed,460,2017-11-11 10:38:12 UTC,300562111,300562112,300562113,300562114,push
300378337,ce0df9bbe77f365e9df301642b3b527fa2b3c8b1,,master,passed,576,2017-11-10 21:59:14 UTC,300378338,300378339,300378340,300378341,push
300361468,b3178fcbc01400b6ad623c87ce3471b601d2a43c,132,master,passed,564,2017-11-10 21:31:02 UTC,300361469,300361470,300361471,300361472,pull_request
300361457,d511b8df6e4c32d0f312829fe0d252727f6f3218,,pyup-update-mypy-0.530-to-0.550,passed,525,2017-11-10 21:28:50 UTC,300361458,300361459,300361460,300361462,push
300361449,db7ef090ab30551d275e77ab1e7fd2607da5d669,,pyup-update-mypy-0.530-to-0.550,passed,464,2017-11-10 21:23:57 UTC,300361451,300361452,300361453,300361454,push
299844768,77dddab0817bcaf0a6b95651a4bf50c5f8622c42,131,master,failed,526,2017-11-09 20:38:21 UTC,299844769,299844770,299844771,299844772,pull_request
299189245,731fee9262af5d564f4ba2572a44235c7e9f1b3e,125,master,passed,601,2017-11-08 16:34:42 UTC,299189246,299189247,299189248,299189249,pull_request
299189234,3166d82c461f6d507310249d8d640e63bbc3200e,,pyup-update-mypy-0.530-to-0.540,passed,451,2017-11-08 16:34:32 UTC,299189235,299189236,299189237,299189238,push
297137221,db7ef090ab30551d275e77ab1e7fd2607da5d669,,master,passed,486,2017-11-04 08:29:44 UTC,297137222,297137223,297137224,297137225,push
297113195,b52e39e866ea0f7e67f8e97750d2101b3dded33e,130,master,passed,478,2017-11-04 07:00:05 UTC,297113196,297113197,297113198,297113199,pull_request
297113184,a931b424a7d6a0f362cc112e5585663ef40f57f3,,pyup-update-cython-0.27.2-to-0.27.3,passed,602,2017-11-04 06:49:50 UTC,297113185,297113186,297113187,297113188,push
297113178,bed0616976dbeb4c27861d1fd6fd545a59d7c499,,pyup-update-cython-0.27.2-to-0.27.3,passed,441,2017-11-04 06:48:08 UTC,297113179,297113180,297113181,297113182,push
296125101,382315c54f50690b42fb52d015c2b89f132e0499,125,master,passed,455,2017-11-02 06:51:26 UTC,296125102,296125103,296125104,296125105,pull_request
296125092,1e8a915680cf223892857dd20429f889793f0a09,,pyup-update-mypy-0.530-to-0.540,passed,573,2017-11-02 06:51:02 UTC,296125093,296125094,296125095,296125096,push
296122243,bed0616976dbeb4c27861d1fd6fd545a59d7c499,,master,passed,581,2017-11-02 06:40:57 UTC,296122244,296122245,296122246,296122247,push
296122027,632641ae8435367f7640f20c68d9414eaf005c48,,master,passed,535,2017-11-02 06:39:55 UTC,296122028,296122029,296122030,296122031,push
296083977,f1c03a5cd5c265ca66541d563b9f9ab7ecebb040,128,master,passed,471,2017-11-02 03:48:15 UTC,296083978,296083979,296083980,296083981,pull_request
296080635,8b7e479bec9c100d714c893458f2d4f8c103e304,128,master,passed,436,2017-11-02 03:34:36 UTC,296080636,296080637,296080638,296080639,pull_request
296079192,057b881f68b135e2b1572a3119d9e718783a7135,128,master,failed,487,2017-11-02 03:28:32 UTC,296079193,296079194,296079195,296079196,pull_request
291574030,361d830cfd891a011a03c450351c314fc4847c51,,master,failed,448,2017-10-23 18:48:10 UTC,291574031,291574032,291574033,291574034,push
291354196,9f7d0654f0c3375b3256e066a445b98a730b1b69,127,master,passed,433,2017-10-23 05:26:36 UTC,291354197,291354198,291354199,291354200,pull_request
291354169,f3d3762df4716db2a11c7fb0c89b9384aadfca91,,pyup-update-sphinx-1.6.4-to-1.6.5,passed,474,2017-10-23 05:24:48 UTC,291354170,291354171,291354172,291354173,push
291354164,825a9853a0f294f8200549434fadd6e9eab4a7ee,,pyup-update-sphinx-1.6.4-to-1.6.5,passed,430,2017-10-23 05:20:04 UTC,291354165,291354166,291354167,291354168,push
291215930,f3d3762df4716db2a11c7fb0c89b9384aadfca91,,master,passed,449,2017-10-22 18:44:13 UTC,291215932,291215933,291215934,291215935,push
291166647,ec4b270af1a745ca6b8b7ad9150c8fc9d5aa8eaf,126,master,passed,536,2017-10-22 16:01:26 UTC,291166648,291166649,291166650,291166651,pull_request
291166640,1a9b77adce7ab9ce7e5b7d6a282b702d8ffd4d58,,pyup-update-cython-0.27.1-to-0.27.2,passed,441,2017-10-22 15:58:20 UTC,291166641,291166642,291166643,291166644,push
291166606,34f7dde7eb1053bcf13c172c8715abdb10cfd755,,pyup-update-cython-0.27.1-to-0.27.2,passed,541,2017-10-22 15:52:17 UTC,291166607,291166608,291166609,291166610,push
290564221,1b185070b8aa13197ad33858cab8bfa248c4d9d9,125,master,passed,486,2017-10-20 18:41:00 UTC,290564222,290564223,290564224,290564225,pull_request
290564206,98abb795265506176bbfce6d2c77105a9fa08734,,pyup-update-mypy-0.530-to-0.540,passed,477,2017-10-20 18:39:07 UTC,290564207,290564208,290564209,290564210,push
290564165,34f7dde7eb1053bcf13c172c8715abdb10cfd755,,pyup-update-mypy-0.530-to-0.540,passed,500,2017-10-20 18:32:22 UTC,290564166,290564167,290564168,290564169,push
290364616,cae7961c8148f776b507ef590772a0a022a0b9ee,119,master,passed,459,2017-10-20 09:16:19 UTC,290364617,290364618,290364619,290364620,pull_request
290308389,34f7dde7eb1053bcf13c172c8715abdb10cfd755,,master,passed,482,2017-10-20 05:39:34 UTC,290308390,290308391,290308392,290308393,push
290300132,e121f65ee23c0f98b753bf991c23e2f862b9ea8f,122,master,passed,468,2017-10-20 05:10:09 UTC,290300133,290300134,290300135,290300136,pull_request
290300110,80a4d5fe88b683637431d6ce14b2561d7abb262e,,pyup-update-pytest-3.2.2-to-3.2.3,passed,473,2017-10-20 05:07:49 UTC,290300111,290300112,290300113,290300114,push
290300105,86d127ea3982d239bfe5524239bb6e3f443857c0,,pyup-update-pytest-3.2.2-to-3.2.3,passed,472,2017-10-20 05:05:09 UTC,290300106,290300107,290300108,290300109,push
290300047,86d127ea3982d239bfe5524239bb6e3f443857c0,,master,passed,460,2017-10-20 05:03:08 UTC,290300048,290300049,290300050,290300051,push
290207948,650e6eb27dd6810c9604332eb30a913c189e6d76,119,master,passed,474,2017-10-19 21:55:03 UTC,290207950,290207952,290207953,290207955,pull_request
290207739,932e0f92ff5f844d8f7bd4e85543b2b1840b948a,120,master,passed,448,2017-10-19 21:54:23 UTC,290207740,290207741,290207742,290207743,pull_request
290182738,88fc353dc3f0ccd1d2bfb68660eadd98eac55e39,,master,passed,563,2017-10-19 20:47:03 UTC,290182739,290182742,290182743,290182744,push
290085931,5d37fdb2d7050aa46e5168445053c3ae7e8c72ba,121,master,passed,435,2017-10-19 18:03:06 UTC,290085932,290085933,290085934,290085935,pull_request
290080849,88948ad2dd30f1a7dbe2aa787fe3bbd711e40091,120,master,passed,475,2017-10-19 17:59:39 UTC,290080850,290080851,290080852,290080853,pull_request
290077362,8b73fa211312643a641c1ea7002e639e3bde6a2a,120,master,passed,470,2017-10-19 17:24:50 UTC,290077364,290077365,290077366,290077367,pull_request
290037056,de3766412e66f2011542659e331aea92502dc924,119,master,passed,490,2017-10-19 15:57:08 UTC,290037057,290037058,290037059,290037060,pull_request
288934400,9390c899ee4b42ea23114eae51ad7be1030afa76,,master,passed,453,2017-10-17 08:21:14 UTC,288934401,288934402,288934403,288934404,push
288916028,cc820fd0376e92116fd9d6d24c67003fe8a1b00d,118,master,passed,427,2017-10-17 07:20:20 UTC,288916029,288916030,288916031,288916032,pull_request
287583612,dea8b3b51254bd9b8074efbe6a4913193e612fc1,118,master,passed,532,2017-10-13 15:05:23 UTC,287583613,287583617,287583618,287583622,pull_request
287515890,a8788e09ff574d200c786bf9acee0e23de1993af,113,master,passed,437,2017-10-13 11:24:26 UTC,287515891,287515892,287515893,287515894,pull_request
287515881,9405ceb3e8e4f894966bfa329fa27aa8b9569f09,,pyup-update-pytest-3.2.2-to-3.2.3,passed,526,2017-10-13 11:24:04 UTC,287515882,287515883,287515884,287515886,push
287143677,94820086cc271565907b095e1143c2b161a7322a,,master,passed,537,2017-10-12 16:54:33 UTC,287143680,287143686,287143687,287143688,push
287025381,406cde0df213c21c90c85db481b1946e5812bc6a,117,master,passed,435,2017-10-12 12:57:55 UTC,287025382,287025383,287025384,287025385,pull_request
287016528,78df3c53245390c28b00a92ca8fb86861ea505fb,117,master,passed,497,2017-10-12 12:31:42 UTC,287016530,287016531,287016534,287016537,pull_request
286769011,7bf0d4ec7b7f29be7807c4950f228ba61b9f5df0,117,master,passed,461,2017-10-11 22:59:14 UTC,286769012,286769013,286769014,286769015,pull_request
286764376,7e147d9206b55db213d42f81111af8bf0bb210e8,117,master,failed,406,2017-10-11 22:46:57 UTC,286764388,286764390,286764392,286764394,pull_request
286539156,a1f90060d4cea53ed2246f0c03f62d24d3bc164e,,update-query-with-multiple-keys,failed,444,2017-10-11 14:11:32 UTC,286539160,286539165,286539167,286539170,push
286074196,8cedb9ddb41aa0075ebb3e5beee11110c4bb20d9,,master,errored,393,2017-10-10 14:39:29 UTC,286074199,286074203,286074205,286074206,push
286053315,6cd246e1881b48101570f3d316c5ab3d8773a6c8,116,master,passed,445,2017-10-10 13:49:15 UTC,286053317,286053318,286053319,286053325,pull_request
286028436,5da695384691e2d9f388d5f3b99cebd163d090a6,,master,errored,469,2017-10-10 12:49:03 UTC,286028437,286028438,286028439,push
285776329,758e3941037660732703b8ee92715c6bd2ff751e,115,master,passed,288,2017-10-09 20:38:58 UTC,285776330,285776331,285776332,pull_request
285079205,28c64cfb33247af1663edee111fd1ec02d5cac32,,master,passed,188,2017-10-08 14:15:40 UTC,285079206,285079207,285079208,push
284305061,3a4e61c300629e523ebbc02e16ed45e94d11df86,114,master,passed,171,2017-10-06 17:29:50 UTC,284305062,284305063,284305064,pull_request
284305050,8a5d0f8cbf5a0f65ab11b98293551043e571f90c,,pyup-update-mypy-0.521-to-0.530,passed,177,2017-10-06 17:28:05 UTC,284305051,284305052,284305055,push
284305034,dd9feaf7dd1d5777d2b3ba0cf21ec44be932efbf,,pyup-update-mypy-0.521-to-0.530,passed,184,2017-10-06 17:22:13 UTC,284305035,284305036,284305037,push
283394173,2cb1d98f77d7256908cc0e9105d2c708576fecba,113,master,passed,181,2017-10-04 22:59:59 UTC,283394175,283394179,283394182,pull_request
